customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score
CUST1299,INV002629,10550.57,2025-01-06,2025-02-05,,Overdue,575,9,1,19,1,5,89,0,0,Mid-Market,1242503,575.0,605,0.1111111111111111,88.89,10550.57,10550.57,Critical,Small,81.04,0.053,24.85,57.33,56.0,5908.32,39881.16
CUST0954,INV002630,5000.0,2025-07-10,2025-08-24,,Overdue,375,22,9,2,0,6,33,0,0,Enterprise,1085891,375.0,420,0.4090909090909091,59.09,5000.0,5000.0,Critical,Small,78.34,0.15,21.72,62.27,42.8,2140.0,10165.0
CUST1303,INV002631,29930.1,2025-05-28,2025-06-27,,Overdue,433,12,3,21,2,2,4,0,0,SMB,1693707,433.0,463,0.25,75.0,29930.1,29930.1,Critical,Small,70.9,0.286,33.87,65.5,51.55,15428.97,82236.41
CUST1275,INV002632,25551.82,2026-02-09,2026-03-26,2026-04-03,Paid,0,14,4,14,1,6,5,0,1,SMB,4650145,8.0,206,0.2857142857142857,71.43,0.0,0.0,Current,Small,75.32,0.5,93.0,12.57,72.74,18586.39,18586.39
CUST1334,INV002633,36966.15,2025-09-15,2025-10-30,,Overdue,308,10,4,11,3,1,16,0,0,Enterprise,1408126,308.0,353,0.4,60.0,36966.15,36966.15,Critical,Small,67.4,0.056,28.16,74.0,37.22,13758.8,56135.9
CUST1744,INV002634,11237.51,2026-04-24,2026-06-23,2026-07-05,Paid,0,16,3,11,2,6,53,0,1,SMB,3951403,12.0,132,0.1875,81.25,0.0,0.0,Current,Small,80.03,0.1,79.03,13.62,68.8,7731.41,7731.41
CUST0833,INV002635,10101.66,2025-03-31,2025-04-30,,Overdue,491,29,9,1,1,7,45,0,0,SMB,3256943,491.0,521,0.3103448275862069,68.97,10101.66,10101.66,Critical,Small,81.88,0.132,65.14,63.31,46.52,4699.29,27772.8
CUST0140,INV002636,32907.86,2025-01-10,2025-02-09,,Overdue,571,2,1,14,1,1,68,0,0,Enterprise,323349,571.0,601,0.5,50.0,32907.86,32907.86,Critical,Small,64.6,0.014,6.47,69.0,33.63,11066.91,74258.97
CUST0792,INV002637,100611.27,2025-03-28,2025-05-12,2025-05-27,Paid,0,6,2,10,1,2,19,0,1,Mid-Market,2413162,15.0,524,0.3333333333333333,66.67,0.0,0.0,Current,Medium,75.34,0.091,48.26,14.0,61.92,62298.5,62298.5
CUST0546,INV002638,22273.84,2025-05-31,2025-06-30,,Overdue,430,11,1,15,0,3,13,0,0,SMB,1589600,430.0,460,0.09090909090909091,90.91,22273.84,22273.84,Critical,Small,86.46,0.176,31.79,52.73,60.97,13580.36,71975.91
CUST1845,INV002639,33677.5,2025-01-30,2025-03-01,,Overdue,551,4,3,11,1,1,3,0,0,Enterprise,3562305,551.0,581,0.75,25.0,33677.5,33677.5,Critical,Small,53.9,0.2,71.25,76.5,23.48,7907.48,51477.69
CUST1017,INV002640,15969.12,2025-05-08,2025-06-07,,Overdue,453,5,1,7,1,6,5,0,0,SMB,258859,453.0,483,0.2,80.0,15969.12,15969.12,Critical,Small,83.8,0.5,5.18,60.0,60.0,9581.47,52985.53
CUST1928,INV002641,5000.0,2025-03-19,2025-05-18,2025-05-18,Paid,0,5,2,1,2,1,15,0,1,SMB,3424659,0.0,533,0.4,60.0,0.0,0.0,Current,Small,75.4,0.059,68.49,20.0,56.18,2809.0,2809.0
CUST1554,INV002642,57955.42,2026-02-25,2026-03-27,2026-03-29,Paid,0,17,2,0,0,3,33,0,1,Enterprise,4918923,2.0,190,0.11764705882352941,88.24,0.0,0.0,Current,Medium,94.12,0.081,98.38,3.53,75.09,43518.72,43518.72
CUST0057,INV002643,54634.14,2025-02-24,2025-03-26,2025-04-05,Paid,0,26,10,8,0,7,84,1,1,SMB,2953030,10.0,556,0.38461538461538464,61.54,0.0,0.0,Current,Medium,75.97,0.076,59.06,11.54,60.17,32873.36,32873.36
CUST0112,INV002644,44836.33,2026-04-25,2026-06-09,2026-06-09,Paid,0,5,1,0,0,0,41,0,1,SMB,1278807,0.0,131,0.2,80.0,0.0,0.0,Current,Small,90.0,0.0,25.58,6.0,68.9,30892.23,30892.23
CUST0005,INV002645,18362.29,2025-11-01,2025-12-01,,Overdue,276,26,7,0,1,5,34,0,1,SMB,123997,276.0,306,0.2692307692307692,73.08,18362.29,18362.29,Critical,Small,84.54,0.125,2.48,62.08,48.66,8935.09,33595.94
CUST1434,INV002646,40016.86,2026-06-30,2026-08-29,,Overdue,5,11,4,21,1,5,17,1,0,Mid-Market,1910971,5.0,65,0.36363636363636365,63.64,40016.86,40016.86,Mild,Small,67.22,0.217,38.22,16.99,62.03,24822.46,26063.58
CUST1438,INV002647,53839.45,2025-04-15,2025-05-15,2025-05-18,Paid,0,9,1,3,1,6,41,0,1,Mid-Market,575005,3.0,506,0.1111111111111111,88.89,0.0,0.0,Current,Medium,90.64,0.125,11.5,7.33,74.94,40347.28,40347.28
CUST1206,INV002648,111319.38,2025-06-21,2025-08-05,,Overdue,394,15,3,19,0,7,58,0,0,Mid-Market,1138963,394.0,439,0.2,80.0,111319.38,111319.38,Critical,Medium,78.6,0.106,22.78,56.0,53.52,59578.13,294315.96
CUST1037,INV002649,59191.08,2026-05-14,2026-06-13,,Overdue,82,24,5,18,3,6,7,0,0,SMB,1798982,82.0,112,0.20833333333333334,79.17,59191.08,59191.08,Severe,Medium,72.78,0.429,35.98,52.42,60.86,36023.69,65563.12
CUST1363,INV002650,23478.05,2025-01-22,2025-03-08,,Overdue,544,24,5,4,1,4,44,0,0,Mid-Market,1377042,544.0,589,0.20833333333333334,79.17,23478.05,23478.05,Critical,Small,85.18,0.082,27.54,60.25,51.18,12016.07,77383.49
CUST1821,INV002651,5953.57,2025-10-14,2025-12-13,2026-01-08,Paid,0,3,1,22,0,4,37,0,1,SMB,3731890,26.0,324,0.3333333333333333,66.67,0.0,0.0,Current,Small,70.14,0.095,74.64,10.0,63.4,3774.56,3774.56
CUST1283,INV002652,25736.31,2026-01-26,2026-03-12,,Overdue,175,16,4,25,1,6,44,0,0,Mid-Market,3134562,175.0,220,0.25,75.0,25736.31,25736.31,Critical,Small,70.5,0.118,62.69,61.5,49.58,12760.06,35090.16
CUST0090,INV002653,28469.18,2025-05-29,2025-07-13,2025-07-18,Paid,0,9,1,0,1,4,37,0,1,SMB,915139,5.0,462,0.1111111111111111,88.89,0.0,0.0,Current,Small,92.44,0.095,18.3,7.33,74.33,21161.14,21161.14
CUST0616,INV002654,44758.19,2025-09-29,2025-10-29,,Overdue,309,25,7,21,0,4,15,0,0,Enterprise,3728621,309.0,339,0.28,72.0,44758.19,44758.19,Critical,Small,73.4,0.2,74.57,58.4,50.96,22808.77,93287.87
CUST0891,INV002655,85296.77,2025-10-26,2025-12-25,2025-12-30,Paid,0,26,6,6,1,0,3,0,1,Mid-Market,2949033,5.0,312,0.23076923076923078,76.92,0.0,0.0,Current,Medium,82.86,0.0,58.98,10.92,65.79,56116.74,56116.74
CUST0698,INV002656,20027.26,2025-06-21,2025-07-21,2025-07-21,Paid,0,23,8,0,0,3,66,1,1,Mid-Market,3752418,0.0,439,0.34782608695652173,65.22,0.0,0.0,Current,Small,82.61,0.043,75.05,10.43,61.56,12328.78,12328.78
CUST1274,INV002657,180049.52,2025-02-16,2025-04-17,,Overdue,504,6,3,14,0,1,60,1,0,SMB,4573535,504.0,564,0.5,50.0,180049.52,180049.52,Critical,Medium,66.6,0.016,91.47,65.0,35.07,63143.37,381385.95
CUST1279,INV002658,5000.0,2025-07-26,2025-09-09,,Overdue,359,9,3,18,2,5,63,0,0,SMB,2632153,359.0,404,0.3333333333333333,66.67,5000.0,5000.0,Critical,Small,68.54,0.072,52.64,68.0,42.64,2132.0,9785.88
CUST1612,INV002659,33501.38,2026-03-29,2026-04-28,,Overdue,128,27,9,11,0,0,84,0,0,Mid-Market,3862010,128.0,158,0.3333333333333333,66.67,33501.38,33501.38,Critical,Small,76.74,0.0,77.24,60.0,44.0,14740.61,33608.59
CUST0898,INV002660,9911.78,2026-01-30,2026-03-01,,Overdue,186,22,8,30,1,4,17,0,0,Enterprise,2275541,186.0,216,0.36363636363636365,63.64,9911.78,9911.78,Critical,Small,61.82,0.182,45.51,64.91,44.56,4416.69,12631.73
CUST0971,INV002661,5000.0,2025-10-28,2025-11-12,2025-12-01,Paid,0,19,5,19,0,2,81,0,1,Mid-Market,2417108,19.0,310,0.2631578947368421,73.68,0.0,0.0,Current,Small,75.44,0.024,48.34,7.89,65.87,3293.5,3293.5
CUST1132,INV002662,18001.77,2025-06-25,2025-08-09,2025-08-21,Paid,0,6,4,11,1,7,74,1,1,SMB,4479723,12.0,435,0.6666666666666666,33.33,0.0,0.0,Current,Small,58.06,0.085,89.59,24.0,43.3,7794.77,7794.77
CUST0668,INV002663,5129.83,2025-04-20,2025-05-20,,Overdue,471,11,5,14,3,4,87,0,0,SMB,3438445,471.0,501,0.45454545454545453,54.55,5129.83,5129.83,Critical,Small,62.88,0.043,68.77,75.64,33.93,1740.55,9938.54
CUST0594,INV002664,18742.93,2025-07-21,2025-08-20,,Overdue,379,2,0,42,1,0,30,1,0,SMB,1388530,379.0,409,0.0,100.0,18742.93,18742.93,Critical,Small,72.8,0.0,27.77,54.0,61.1,11451.93,54854.74
CUST0589,INV002665,22805.78,2025-06-17,2025-08-16,,Overdue,383,18,5,17,0,0,37,0,0,SMB,2487245,383.0,443,0.2777777777777778,72.22,22805.78,22805.78,Critical,Small,75.91,0.0,49.75,58.33,47.08,10736.96,51859.52
CUST0485,INV002666,67409.51,2025-03-27,2025-05-26,,Overdue,465,28,4,26,1,1,44,0,0,Mid-Market,3349973,465.0,525,0.14285714285714285,85.71,67409.51,67409.51,Critical,Medium,75.26,0.022,67.0,58.29,53.61,36138.24,204181.06
CUST0982,INV002667,5000.0,2025-02-20,2025-04-21,,Overdue,500,7,2,22,0,2,66,0,0,Mid-Market,1424073,500.0,560,0.2857142857142857,71.43,5000.0,5000.0,Critical,Small,72.52,0.029,28.48,58.57,47.22,2361.0,14166.0
CUST0972,INV002668,54635.83,2025-04-22,2025-06-06,2025-06-06,Paid,0,24,7,1,0,4,41,1,1,Enterprise,4639699,0.0,499,0.2916666666666667,70.83,0.0,0.0,Current,Medium,84.82,0.087,92.79,8.75,65.55,35813.79,35813.79
CUST1282,INV002669,24296.33,2026-04-08,2026-05-23,2026-05-23,Paid,0,23,8,1,0,2,60,0,1,Mid-Market,2076110,0.0,148,0.34782608695652173,65.22,0.0,0.0,Current,Small,82.01,0.032,41.52,10.43,61.34,14903.37,14903.37
CUST0639,INV002670,61626.62,2026-03-18,2026-05-02,,Overdue,124,21,6,12,1,3,70,1,0,SMB,801518,124.0,169,0.2857142857142857,71.43,61626.62,61626.62,Critical,Medium,76.52,0.041,16.03,62.57,46.06,28385.22,63582.89
CUST0997,INV002671,14303.35,2025-09-28,2025-10-28,2025-11-12,Paid,0,4,1,11,0,3,13,0,1,Enterprise,3842824,15.0,340,0.25,75.0,0.0,0.0,Current,Small,80.9,0.176,76.86,7.5,69.64,9960.85,9960.85
CUST1927,INV002672,5812.44,2026-07-31,2026-09-29,2026-10-15,Paid,0,24,4,15,1,5,56,0,1,Mid-Market,2072643,16.0,34,0.16666666666666666,83.33,0.0,0.0,Current,Small,80.66,0.081,41.45,9.0,70.97,4125.09,4125.09
CUST0282,INV002673,6519.16,2025-12-10,2026-02-08,,Overdue,207,28,4,25,1,6,24,0,0,SMB,3258823,207.0,267,0.14285714285714285,85.71,6519.16,6519.16,Critical,Small,75.85,0.194,65.18,58.29,57.05,3719.18,11417.88
CUST0986,INV002674,6052.29,2025-07-02,2025-08-16,2025-08-30,Paid,0,25,6,20,1,6,3,0,1,SMB,1474663,14.0,428,0.24,76.0,0.0,0.0,Current,Small,74.0,0.6,29.49,11.2,77.28,4677.21,4677.21
CUST1112,INV002675,35518.68,2026-05-18,2026-07-17,2026-07-25,Paid,0,7,3,0,1,6,64,1,1,SMB,2537111,8.0,108,0.42857142857142855,57.14,0.0,0.0,Current,Small,76.57,0.085,50.74,16.86,56.51,20071.61,20071.61
CUST1228,INV002676,96463.7,2025-01-10,2025-02-09,,Overdue,571,17,5,6,4,1,29,0,0,SMB,4845464,571.0,601,0.29411764705882354,70.59,96463.7,96463.7,Critical,Medium,73.69,0.032,96.91,74.82,41.22,39762.34,266805.3
CUST0016,INV002677,12519.57,2026-05-09,2026-06-08,,Overdue,87,4,2,28,1,2,16,0,0,SMB,708003,87.0,117,0.5,50.0,12519.57,12519.57,Severe,Small,56.2,0.105,14.16,55.25,40.26,5040.38,9425.51
CUST1175,INV002678,41321.38,2025-08-22,2025-10-21,2025-11-09,Paid,0,13,5,18,0,0,88,1,1,Mid-Market,4154399,19.0,377,0.38461538461538464,61.54,0.0,0.0,Current,Small,69.97,0.0,83.09,11.54,58.65,24234.99,24234.99
CUST0936,INV002679,5000.0,2025-10-25,2025-11-24,,Overdue,283,20,3,0,0,4,4,1,0,SMB,2757184,283.0,313,0.15,85.0,5000.0,5000.0,Critical,Small,92.5,0.444,55.14,54.5,63.05,3152.5,12074.08
CUST0254,INV002680,26378.94,2025-09-01,2025-10-01,,Overdue,337,26,5,10,1,7,71,0,0,SMB,515982,337.0,367,0.19230769230769232,80.77,26378.94,26378.94,Critical,Small,82.38,0.089,10.32,59.77,52.21,13772.44,60185.56
CUST1212,INV002681,42983.11,2026-05-24,2026-06-23,2026-06-23,Paid,0,19,4,0,1,0,54,0,1,SMB,828799,0.0,102,0.21052631578947367,78.95,0.0,0.0,Current,Small,87.48,0.0,16.58,10.32,66.92,28764.3,28764.3
CUST0329,INV002682,5176.45,2025-12-17,2026-01-16,,Overdue,230,4,0,23,4,5,20,0,0,SMB,3722277,230.0,260,0.0,100.0,5176.45,5176.45,Critical,Small,78.2,0.192,74.45,66.0,60.74,3144.18,10375.79
CUST0544,INV002683,17963.85,2025-09-24,2025-11-08,,Overdue,299,25,4,17,0,3,79,0,0,Mid-Market,2982235,299.0,344,0.16,84.0,17963.85,17963.85,Critical,Small,81.8,0.036,59.64,54.8,54.34,9761.56,38948.62
CUST0783,INV002684,45067.52,2025-07-20,2025-08-19,,Overdue,380,13,2,10,2,6,73,0,0,SMB,729447,380.0,410,0.15384615384615385,84.62,45067.52,45067.52,Critical,Small,82.31,0.075,14.59,62.62,52.66,23732.56,113916.29
CUST0997,INV002685,5000.0,2025-08-27,2025-09-26,,Overdue,342,1,0,11,1,2,57,0,0,Enterprise,3842824,342.0,372,0.0,100.0,5000.0,5000.0,Critical,Small,91.4,0.033,76.86,54.0,61.76,3088.0,13648.96
CUST1421,INV002686,83738.41,2025-11-30,2025-12-30,,Overdue,247,2,1,18,2,1,67,1,0,SMB,3074015,247.0,277,0.5,50.0,83738.41,83738.41,Critical,Medium,60.2,0.014,61.48,73.0,32.23,26988.89,93651.45
CUST1541,INV002687,31372.26,2026-02-19,2026-03-21,2026-04-16,Paid,0,7,1,24,1,7,56,0,1,Mid-Market,3845830,26.0,196,0.14285714285714285,85.71,0.0,0.0,Current,Small,76.46,0.109,76.92,8.29,72.85,22854.69,22854.69
CUST1483,INV002688,45104.06,2026-04-29,2026-06-28,,Overdue,67,25,5,16,1,2,89,0,1,Mid-Market,295144,67.0,127,0.2,80.0,45104.06,45104.06,Severe,Small,78.4,0.022,5.9,37.92,58.17,26237.03,43815.84
CUST1354,INV002689,14578.17,2026-03-13,2026-03-28,2026-04-22,Paid,0,23,3,19,0,3,64,1,1,Mid-Market,4368420,25.0,174,0.13043478260869565,86.96,0.0,0.0,Current,Small,82.08,0.044,87.37,3.91,73.64,10735.36,10735.36
CUST1844,INV002690,5000.0,2025-09-03,2025-10-03,,Overdue,335,17,4,16,1,0,67,1,0,Mid-Market,3299479,335.0,365,0.23529411764705882,76.47,5000.0,5000.0,Critical,Small,76.63,0.0,65.99,61.06,48.04,2402.0,10448.7
CUST0845,INV002691,37573.83,2025-01-08,2025-02-07,2025-03-03,Paid,0,29,8,26,0,7,15,0,1,SMB,2527748,24.0,603,0.27586206896551724,72.41,0.0,0.0,Current,Small,70.6,0.304,50.56,8.28,70.77,26591.0,26591.0
CUST1193,INV002692,20280.39,2025-06-01,2025-07-31,,Overdue,399,7,4,30,0,2,75,0,1,SMB,4374660,399.0,459,0.5714285714285714,42.86,20280.39,20280.39,Critical,Small,53.43,0.026,87.49,67.14,31.31,6349.79,31685.45
CUST1717,INV002693,22745.34,2026-01-27,2026-03-13,2026-03-27,Paid,0,22,4,5,2,2,88,0,1,SMB,1284215,14.0,219,0.18181818181818182,81.82,0.0,0.0,Current,Small,83.91,0.022,25.68,13.45,67.55,15364.48,15364.48
CUST0366,INV002694,65356.16,2025-07-30,2025-09-28,2025-10-07,Paid,0,13,1,10,2,7,70,0,1,SMB,2752994,9.0,400,0.07692307692307693,92.31,0.0,0.0,Current,Medium,86.16,0.09,55.06,10.31,74.73,48840.66,48840.66
CUST1202,INV002695,47195.97,2026-01-02,2026-02-01,,Overdue,214,17,5,13,0,6,21,0,0,SMB,1620234,214.0,244,0.29411764705882354,70.59,47195.97,47195.97,Critical,Small,77.5,0.214,32.4,58.82,50.46,23815.09,74779.38
CUST0655,INV002696,150427.64,2026-07-24,2026-08-23,,Overdue,11,1,0,5,0,6,78,0,1,SMB,4906854,11.0,41,0.0,100.0,150427.64,150427.64,Mild,Medium,97.0,0.071,98.14,4.58,79.82,120071.34,133279.19
CUST1386,INV002697,25689.93,2025-03-27,2025-05-11,,Overdue,480,28,7,8,2,6,27,0,0,SMB,1470827,480.0,525,0.25,75.0,25689.93,25689.93,Critical,Small,78.7,0.176,29.42,65.5,49.34,12675.41,73517.38
CUST0760,INV002698,11034.56,2025-02-24,2025-03-26,2025-04-11,Paid,0,2,1,11,0,7,77,0,1,Mid-Market,1408311,16.0,556,0.5,50.0,0.0,0.0,Current,Small,68.4,0.082,28.17,15.0,53.89,5946.52,5946.52
CUST0639,INV002699,18243.85,2026-03-22,2026-04-21,2026-04-21,Paid,0,6,0,12,1,6,87,0,1,SMB,801518,0.0,165,0.0,100.0,0.0,0.0,Current,Small,90.8,0.064,16.03,4.0,79.88,14573.19,14573.19
CUST1799,INV002700,33378.37,2025-10-31,2025-11-30,,Overdue,277,12,1,8,0,5,66,1,0,SMB,2049117,277.0,307,0.08333333333333333,91.67,33378.37,33378.37,Critical,Small,91.04,0.069,40.98,52.5,59.26,19780.02,74570.68
CUST1064,INV002701,60831.1,2025-05-12,2025-06-11,2025-06-17,Paid,0,13,1,7,1,4,77,1,1,SMB,2209173,6.0,479,0.07692307692307693,92.31,0.0,0.0,Current,Medium,89.96,0.049,44.18,6.31,75.31,45811.9,45811.9
CUST0924,INV002702,5079.49,2026-02-25,2026-03-27,2026-04-15,Paid,0,20,4,13,1,1,16,0,1,Mid-Market,1535255,19.0,190,0.2,80.0,0.0,0.0,Current,Small,80.2,0.056,30.71,10.0,68.62,3485.55,3485.55
CUST0416,INV002703,22215.32,2026-01-20,2026-02-04,2026-02-04,Paid,0,20,3,4,0,1,1,1,1,SMB,734029,0.0,226,0.15,85.0,0.0,0.0,Current,Small,90.1,0.333,14.68,4.5,78.33,17401.26,17401.26
CUST1379,INV002704,110143.76,2025-07-17,2025-08-16,,Overdue,383,22,4,16,0,4,66,0,0,SMB,644557,383.0,413,0.18181818181818182,81.82,110143.76,110143.76,Critical,Medium,81.31,0.056,12.89,55.45,53.53,58959.95,284776.56
CUST0255,INV002705,17323.01,2025-02-16,2025-03-18,,Overdue,534,9,3,0,0,5,66,1,0,SMB,2588568,534.0,564,0.3333333333333333,66.67,17323.01,17323.01,Critical,Small,83.34,0.069,51.77,60.0,45.38,7861.18,49839.88
CUST1167,INV002706,55882.8,2025-07-22,2025-09-05,2025-09-24,Paid,0,17,1,12,2,4,4,0,1,Mid-Market,3716344,19.0,408,0.058823529411764705,94.12,0.0,0.0,Current,Medium,85.86,0.444,74.33,9.76,82.82,46282.13,46282.13
CUST1776,INV002707,36066.42,2025-09-18,2025-10-18,,Overdue,320,18,2,29,0,3,66,0,0,SMB,1654243,320.0,350,0.1111111111111111,88.89,36066.42,36066.42,Critical,Small,77.04,0.043,33.08,53.33,57.19,20626.39,86630.84
CUST1764,INV002708,57288.81,2025-01-24,2025-02-23,2025-03-09,Paid,0,8,2,10,0,0,4,0,1,SMB,1753820,14.0,587,0.25,75.0,0.0,0.0,Current,Medium,81.5,0.0,35.08,7.5,66.12,37879.36,37879.36
CUST1877,INV002709,9801.0,2025-12-06,2025-12-21,,Overdue,256,8,2,21,1,4,77,1,0,Mid-Market,1570180,256.0,271,0.25,75.0,9801.0,9801.0,Critical,Small,72.9,0.049,31.4,61.5,48.2,4724.08,16817.72
CUST0710,INV002710,9843.81,2026-02-16,2026-03-18,2026-03-23,Paid,0,27,7,1,1,3,45,0,1,Mid-Market,4044528,5.0,199,0.25925925925925924,74.07,0.0,0.0,Current,Small,84.44,0.061,80.89,11.78,65.43,6440.8,6440.8
CUST0577,INV002711,22477.54,2025-09-18,2025-10-18,,Overdue,320,11,3,8,2,0,1,1,0,SMB,858258,320.0,350,0.2727272727272727,72.73,22477.54,22477.54,Critical,Small,77.56,0.0,17.17,66.18,44.57,10018.24,42076.61
CUST0900,INV002712,5000.0,2025-10-13,2025-12-12,,Overdue,265,22,7,19,1,2,57,0,0,SMB,1519793,265.0,325,0.3181818181818182,68.18,5000.0,5000.0,Critical,Small,70.69,0.033,30.4,63.55,44.1,2205.0,8048.25
CUST0011,INV002713,16818.91,2026-05-28,2026-07-12,2026-07-14,Paid,0,22,6,0,1,4,67,0,1,SMB,4514344,2.0,98,0.2727272727272727,72.73,0.0,0.0,Current,Small,84.36,0.056,90.29,12.18,64.59,10863.33,10863.33
CUST1644,INV002714,28364.02,2025-03-27,2025-04-26,,Overdue,495,28,7,18,2,1,15,1,1,Mid-Market,1593812,495.0,525,0.25,75.0,28364.02,28364.02,Critical,Small,72.7,0.059,31.88,65.5,47.0,13331.09,79319.99
CUST0026,INV002715,131220.66,2026-03-06,2026-04-05,,Overdue,151,8,0,11,1,1,67,0,0,Mid-Market,1506081,151.0,181,0.0,100.0,131220.66,131220.66,Critical,Medium,91.4,0.014,30.12,54.0,61.38,80543.24,202163.53
CUST0957,INV002716,32949.07,2026-08-04,2026-09-03,,Overdue,0,18,8,9,0,6,14,0,1,Mid-Market,692762,0.0,30,0.4444444444444444,55.56,32949.07,0.0,Current,Small,72.38,0.286,13.86,13.33,61.06,20118.7,20118.7
CUST0421,INV002717,41160.26,2025-01-31,2025-04-01,,Overdue,520,18,3,27,0,2,10,1,0,Mid-Market,3358505,520.0,580,0.16666666666666666,83.33,41160.26,41160.26,Critical,Small,75.46,0.154,67.17,55.0,56.33,23185.57,143750.53
CUST1687,INV002718,70578.15,2026-03-16,2026-04-30,2026-04-30,Paid,0,13,5,0,0,2,87,0,1,Enterprise,761943,0.0,171,0.38461538461538464,61.54,0.0,0.0,Current,Medium,80.77,0.022,15.24,11.54,59.09,41704.63,41704.63
CUST1245,INV002719,8394.59,2025-12-15,2025-12-30,,Overdue,247,1,0,16,1,5,43,0,0,Mid-Market,3911774,247.0,262,0.0,100.0,8394.59,8394.59,Critical,Small,88.4,0.102,78.24,54.0,63.14,5300.34,18392.18
CUST1877,INV002720,18674.56,2026-02-16,2026-03-18,2026-04-07,Paid,0,15,4,20,0,2,8,0,1,Mid-Market,1570180,20.0,199,0.26666666666666666,73.33,0.0,0.0,Current,Small,74.66,0.182,31.4,8.0,68.84,12855.57,12855.57
CUST0496,INV002721,249050.9,2026-06-12,2026-07-12,,Overdue,53,22,5,5,1,3,1,0,1,SMB,1733523,53.0,83,0.22727272727272727,77.27,249050.9,249050.9,Moderate,Large,83.64,0.6,34.67,32.9,70.26,174983.16,267724.23
CUST1261,INV002722,20350.85,2025-11-06,2025-12-06,2025-12-07,Paid,0,6,1,0,0,5,45,1,1,SMB,1947951,1.0,301,0.16666666666666666,83.33,0.0,0.0,Current,Small,91.66,0.098,38.96,5.0,72.71,14797.1,14797.1
CUST0237,INV002723,67267.38,2026-01-31,2026-03-17,2026-03-21,Paid,0,6,2,15,2,6,75,0,1,SMB,1071469,4.0,215,0.3333333333333333,66.67,0.0,0.0,Current,Medium,70.34,0.073,21.43,18.0,60.16,40468.06,40468.06
CUST1009,INV002724,57741.87,2025-12-04,2026-01-03,,Overdue,243,13,3,20,1,2,73,0,0,SMB,4455813,243.0,273,0.23076923076923078,76.92,57741.87,57741.87,Critical,Medium,74.46,0.026,89.12,60.92,48.81,28183.81,96670.47
CUST0219,INV002725,5023.52,2026-03-13,2026-04-12,,Overdue,144,27,5,27,1,3,43,0,0,Mid-Market,525595,144.0,174,0.18518518518518517,81.48,5023.52,5023.52,Critical,Small,72.54,0.064,10.51,59.56,52.1,2617.25,6386.09
CUST1511,INV002726,30045.83,2025-12-31,2026-01-30,2026-01-30,Paid,0,2,0,0,1,7,11,1,1,Mid-Market,4698455,0.0,246,0.0,100.0,0.0,0.0,Current,Small,98.0,0.368,93.97,4.0,85.96,25827.4,25827.4
CUST1960,INV002727,25508.0,2025-04-23,2025-05-23,,Overdue,468,23,2,9,0,4,41,1,0,Mid-Market,4351828,468.0,498,0.08695652173913043,91.3,25508.0,25508.0,Critical,Small,90.25,0.087,87.04,52.61,59.41,15154.3,86076.42
CUST0461,INV002728,30636.85,2025-06-25,2025-07-25,,Overdue,405,19,3,34,1,7,65,0,0,SMB,4812606,405.0,435,0.15789473684210525,84.21,30636.85,30636.85,Critical,Small,69.7,0.096,96.25,58.74,54.26,16623.55,83948.93
CUST0663,INV002729,10361.87,2025-05-29,2025-07-13,,Overdue,417,17,3,15,4,4,40,0,0,Mid-Market,4611307,417.0,462,0.17647058823529413,82.35,10361.87,10361.87,Critical,Small,74.18,0.089,92.23,71.29,48.89,5065.92,26190.81
CUST0635,INV002730,7208.96,2025-06-27,2025-07-27,,Overdue,403,1,1,15,3,3,52,0,0,SMB,4884777,403.0,433,1.0,0.0,7208.96,7208.96,Critical,Small,35.0,0.054,97.7,92.0,3.88,279.71,1406.94
CUST1168,INV002731,13684.1,2026-01-17,2026-02-16,,Overdue,199,14,4,18,0,7,67,0,0,Mid-Market,3576362,199.0,229,0.2857142857142857,71.43,13684.1,13684.1,Critical,Small,74.92,0.093,71.53,58.57,48.5,6636.79,19844.0
CUST0990,INV002732,19974.37,2025-08-11,2025-09-25,2025-10-06,Paid,0,16,5,12,0,5,87,0,1,Mid-Market,851955,11.0,388,0.3125,68.75,0.0,0.0,Current,Small,77.18,0.054,17.04,9.38,63.73,12729.67,12729.67
CUST0189,INV002733,72040.55,2025-09-16,2025-10-16,2025-10-27,Paid,0,15,4,9,0,0,83,0,1,Mid-Market,2558426,11.0,352,0.26666666666666666,73.33,0.0,0.0,Current,Medium,81.26,0.0,51.17,8.0,65.2,46970.44,46970.44
CUST0255,INV002734,135579.14,2025-07-08,2025-08-07,,Overdue,392,9,5,10,0,0,45,0,0,SMB,2588568,392.0,422,0.5555555555555556,44.44,135579.14,135579.14,Critical,Medium,66.22,0.0,51.77,66.67,31.66,42924.36,211187.85
CUST0068,INV002735,89018.35,2025-11-02,2025-12-02,,Overdue,275,19,5,26,0,4,9,1,0,Mid-Market,3899033,275.0,305,0.2631578947368421,73.68,89018.35,89018.35,Critical,Medium,71.24,0.286,77.98,57.89,53.61,47722.74,178960.28
