customer_id,total_invoices,total_invoice_value,average_invoice_value,average_days_overdue,maximum_days_overdue,total_previous_payments,total_previous_late_payments,average_payment_delay,total_payment_failures,total_communications,average_last_contact_days,payment_reliability_score,payment_behavior_score,customer_value_score,customer_lifetime_value,recovery_rate,late_payment_rate,payment_failure_rate,communication_per_invoice,cluster,customer_segment,recommended_strategy,customer_priority_score
CUST1718,7,267865.17,38266.45285714285,155.71428571428572,499,102,24,8.714285714285714,3,23,32.0,75.17142857142858,81.50285714285714,77.76,3888187.0,0.7142857142857143,0.23529411764705882,0.42857142857142855,3.2857142857142856,0,Valuable but Risky,Priority human intervention,12282096.58
CUST1540,5,153106.5,30621.3,122.8,521,65,11,6.0,2,22,47.8,85.4,88.30199999999999,94.26,4713062.0,1.0,0.16923076923076924,0.4,4.4,0,Valuable but Risky,Priority human intervention,12277744.04
CUST1321,6,315645.23,52607.53833333333,165.33333333333334,523,80,17,9.333333333333334,7,24,26.0,76.34,80.23666666666666,76.32,3816001.0,0.6666666666666666,0.2125,1.1666666666666667,4.0,0,Valuable but Risky,Priority human intervention,12276711.22
CUST0744,2,64327.27,32163.635,246.5,493,47,14,11.0,0,12,18.0,72.13,79.465,54.48,2723829.0,1.0,0.2978723404255319,0.0,6.0,1,Valuable but Risky,Priority human intervention,12249406.74
CUST1049,8,344734.38,43091.7975,176.875,453,136,32,15.25,11,28,42.5,77.3125,76.75625,71.6,3579921.0,0.5,0.23529411764705882,1.375,3.5,0,Valuable but Risky,Priority human intervention,12244119.51
CUST0438,5,286605.35,57321.06999999999,246.2,534,56,17,10.2,2,19,63.4,70.834,78.498,54.220000000000006,2711198.0,0.4,0.30357142857142855,0.4,3.8,0,Valuable but Risky,Priority human intervention,12235539.75
CUST0569,4,106254.47,26563.6175,164.75,342,67,16,11.5,2,16,21.75,81.83,83.015,74.52,3726158.0,0.5,0.23880597014925373,0.5,4.0,0,Valuable but Risky,Priority human intervention,12220824.99
CUST0538,8,206673.43,25834.17875,150.125,360,108,31,13.25,7,25,44.25,75.91875,78.26125,75.92,3796037.0,0.5,0.28703703703703703,0.875,3.125,0,Valuable but Risky,Priority human intervention,12220207.58
CUST0211,8,363619.88,45452.485,141.875,544,138,33,14.25,4,30,21.375,80.3625,80.6325,81.4,4070120.0,0.625,0.2391304347826087,0.5,3.75,0,Valuable but Risky,Priority human intervention,12198746.89
CUST0612,5,186735.84999999998,37347.17,203.4,522,45,13,16.4,5,21,25.8,66.64,71.478,62.34000000000001,3116983.0,0.6,0.28888888888888886,1.0,4.2,3,Valuable but Risky,Priority human intervention,12188927.39
CUST0599,8,204850.19,25606.27375,230.125,506,141,44,10.125,6,28,51.25,67.94875,76.4025,56.27,2813398.0,0.375,0.3120567375886525,0.75,3.5,0,Valuable but Risky,Priority human intervention,12186028.92
CUST1955,4,252242.97000000003,63060.74250000001,93.5,374,41,12,10.5,1,19,49.75,72.9175,79.66,97.23,4861671.0,0.75,0.2926829268292683,0.25,4.75,0,Valuable but Risky,Priority human intervention,12160699.25
CUST0287,3,104904.92,34968.306666666664,152.66666666666666,289,45,19,16.0,3,10,47.0,59.126666666666665,67.96666666666667,67.62,3381106.0,0.3333333333333333,0.4222222222222222,1.0,3.3333333333333335,3,Valuable but Risky,Priority human intervention,12149941.8
CUST1598,5,248708.7,49741.740000000005,121.0,420,70,12,15.2,1,18,51.2,80.92,80.94,93.8,4690176.0,0.6,0.17142857142857143,0.2,3.6,0,Valuable but Risky,Priority human intervention,12142195.64
CUST1897,2,44919.42,22459.71,251.0,502,26,7,6.0,3,2,44.5,74.185,80.495,54.47,2723705.0,0.5,0.2692307692307692,1.5,1.0,0,Valuable but Risky,Priority human intervention,12134105.77
CUST0061,5,116592.29999999999,23318.46,193.2,415,112,27,12.8,1,24,47.2,75.69800000000001,79.77000000000001,66.69,3334321.0,0.2,0.24107142857142858,0.2,4.8,0,Valuable but Risky,Priority human intervention,12132998.7
CUST0328,4,136102.71,34025.6775,236.5,507,85,28,15.5,3,15,29.75,67.7525,73.0775,54.23,2711637.0,0.25,0.32941176470588235,0.75,3.75,3,Valuable but Risky,Priority human intervention,12130428.37
CUST1677,8,289747.51,36218.43875,171.25,482,114,25,12.375,2,26,51.625,78.06125,81.1025,73.35,3667597.0,0.5,0.21929824561403508,0.25,3.25,0,Valuable but Risky,Priority human intervention,12130014.07
CUST0013,7,460151.96,65735.99428571429,144.14285714285714,348,124,31,16.571428571428573,6,25,55.42857142857143,70.72285714285714,73.70285714285714,79.42999999999999,3971451.0,0.42857142857142855,0.25,0.8571428571428571,3.5714285714285716,0,Valuable but Risky,Priority human intervention,12120017.43
CUST0491,7,486025.19,69432.17,194.14285714285714,381,85,14,13.571428571428571,1,25,40.714285714285715,83.69285714285715,83.41714285714285,70.58,3529027.0,0.42857142857142855,0.16470588235294117,0.14285714285714285,3.5714285714285716,0,Valuable but Risky,Priority human intervention,12090090.63
CUST1889,7,539878.26,77125.46571428572,152.0,449,99,31,18.0,4,20,43.57142857142857,66.03714285714285,71.07857142857144,73.05,3652571.0,0.42857142857142855,0.31313131313131315,0.5714285714285714,2.857142857142857,0,Valuable but Risky,Priority human intervention,12086689.49
CUST1052,5,217839.15,43567.83,174.2,361,57,17,14.8,4,19,62.6,71.572,75.306,67.89,3394250.0,0.2,0.2982456140350877,0.8,3.8,3,Valuable but Risky,Priority human intervention,12082815.42
CUST1908,11,408348.72000000003,37122.61090909091,233.0,572,225,47,10.0,9,48,42.27272727272727,77.37909090909092,81.05454545454546,59.99,2999311.0,0.45454545454545453,0.2088888888888889,0.8181818181818182,4.363636363636363,0,Valuable but Risky,Priority human intervention,12074026.36
CUST1107,4,124136.08,31034.02,135.5,542,20,4,13.5,4,22,29.25,84.445,82.1225,85.44,4272102.0,0.75,0.2,1.0,5.5,0,Valuable but Risky,Priority human intervention,12072960.25
CUST1922,8,338439.63,42304.95375,204.5,472,84,20,15.125,10,24,36.125,80.49,78.67125,63.94,3196779.0,0.5,0.23809523809523808,1.25,3.0,0,Valuable but Risky,Priority human intervention,12051856.83
CUST1160,6,237932.13999999998,39655.35666666667,271.6666666666667,489,55,20,12.833333333333334,9,27,44.833333333333336,80.55499999999999,79.57666666666667,47.53,2376729.0,0.5,0.36363636363636365,1.5,4.5,2,High-Risk Customer,Frequent follow-up and payment assistance,12045694.7
CUST1385,5,190070.56,38014.112,130.8,561,79,20,12.4,3,13,35.2,80.662,81.694,83.19,4159545.0,0.6,0.25316455696202533,0.6,2.6,0,Valuable but Risky,Priority human intervention,12030667.8
CUST1167,4,176391.69,44097.9225,169.0,535,59,12,10.25,6,14,45.75,77.92750000000001,79.815,74.33,3716344.0,0.5,0.2033898305084746,1.5,3.5,0,Valuable but Risky,Priority human intervention,12030246.45
CUST0615,7,269414.05,38487.72142857143,131.42857142857142,526,73,11,6.857142857142857,4,28,55.0,74.75428571428571,82.12,90.13,4506397.0,0.7142857142857143,0.1506849315068493,0.5714285714285714,4.0,0,Valuable but Risky,Priority human intervention,12000596.94
CUST0462,3,38880.15,12960.050000000001,203.33333333333334,522,42,12,10.333333333333334,6,8,80.33333333333333,70.25666666666666,74.92999999999999,61.53,3076394.0,0.0,0.2857142857142857,2.0,2.6666666666666665,3,Valuable but Risky,Priority human intervention,11997936.6
CUST0459,5,61508.090000000004,12301.618,158.6,409,115,29,16.0,4,14,53.2,75.01,76.304,74.1,3705074.0,0.4,0.25217391304347825,0.8,2.8,0,Valuable but Risky,Priority human intervention,11997480.66
CUST0186,4,165757.49,41439.3725,190.0,556,79,20,16.0,1,18,40.25,73.0775,76.4375,66.02,3301128.0,0.25,0.25316455696202533,0.25,4.5,0,Valuable but Risky,Priority human intervention,11996884.16
CUST0260,5,144046.46000000002,28809.292000000005,308.4,528,67,13,15.6,1,15,53.4,79.55199999999999,80.01599999999999,49.19,2459381.0,0.2,0.19402985074626866,0.2,3.0,0,High-Risk Customer,Frequent follow-up and payment assistance,11992969.56
CUST0329,4,208036.25,52009.0625,177.0,478,62,10,8.25,8,22,57.25,89.85249999999999,85.97749999999999,74.45,3722277.0,0.5,0.16129032258064516,2.0,5.5,0,Valuable but Risky,Priority human intervention,11973724.59
CUST0860,3,156563.09,52187.69666666666,431.0,499,48,12,7.0,7,18,35.333333333333336,73.05666666666667,77.66000000000001,36.03,1801498.0,0.3333333333333333,0.25,2.3333333333333335,6.0,2,High-Risk Customer,Frequent follow-up and payment assistance,11957442.97
CUST0036,3,61170.29,20390.096666666668,182.33333333333334,547,29,5,13.0,5,19,31.333333333333332,88.81666666666666,83.27666666666666,72.15,3607689.0,0.6666666666666666,0.1724137931034483,1.6666666666666667,6.333333333333333,0,Valuable but Risky,Priority human intervention,11941865.27
CUST0243,8,431600.05,53950.00625,194.375,558,94,24,11.5,4,22,42.125,75.06375,79.63125,64.61,3230246.0,0.5,0.2553191489361702,0.5,2.75,0,Valuable but Risky,Priority human intervention,11936875.81
CUST0864,3,24733.870000000003,8244.623333333335,188.33333333333334,565,42,11,6.0,0,17,52.666666666666664,77.02333333333333,84.91000000000001,65.61,3280431.0,0.6666666666666666,0.2619047619047619,0.0,5.666666666666667,0,Valuable but Risky,Priority human intervention,11935822.16
CUST0210,6,162396.74,27066.123333333333,101.33333333333333,449,66,12,11.5,6,18,45.833333333333336,76.13666666666667,79.17,99.96999999999998,4998409.0,0.6666666666666666,0.18181818181818182,1.0,3.0,0,Valuable but Risky,Priority human intervention,11893184.08
CUST0282,4,134370.82,33592.705,195.5,307,98,23,15.0,3,22,34.5,76.05,77.525,65.18,3258823.0,0.25,0.23469387755102042,0.75,5.5,0,Valuable but Risky,Priority human intervention,11889882.22
CUST1284,8,180939.84,22617.48,94.25,308,57,18,8.75,7,35,51.375,82.1925,84.09625,92.9,4645130.0,0.625,0.3157894736842105,0.875,4.375,0,Valuable but Risky,Priority human intervention,11872585.56
CUST0793,7,364998.54000000004,52142.64857142857,92.71428571428571,438,81,20,10.428571428571429,7,14,28.142857142857142,81.63428571428572,82.56285714285715,98.64,4931909.0,0.5714285714285714,0.24691358024691357,1.0,2.0,0,Valuable but Risky,Priority human intervention,11851281.65
CUST0236,7,195931.85,27990.264285714286,232.14285714285714,510,108,27,12.428571428571429,2,15,52.714285714285715,69.18285714285715,76.56285714285714,56.99,2849250.0,0.42857142857142855,0.25,0.2857142857142857,2.142857142857143,0,Valuable but Risky,Priority human intervention,11829475.45
CUST1832,6,484658.69,80776.44833333333,106.66666666666667,318,112,32,12.666666666666666,1,15,55.666666666666664,70.97,77.55166666666666,89.04,4451913.0,0.3333333333333333,0.2857142857142857,0.16666666666666666,2.5,0,Valuable but Risky,Priority human intervention,11829368.83
CUST1046,7,372252.42000000004,53178.91714285715,104.85714285714286,468,125,29,20.142857142857142,5,24,40.285714285714285,77.87571428571428,75.42571428571429,93.6,4680232.0,0.8571428571428571,0.232,0.7142857142857143,3.4285714285714284,0,Valuable but Risky,Priority human intervention,11812156.73
CUST1082,6,118032.51000000001,19672.085000000003,131.0,426,102,28,11.5,4,23,36.666666666666664,71.095,77.31333333333333,80.14,4006778.0,0.6666666666666666,0.27450980392156865,0.6666666666666666,3.8333333333333335,0,Valuable but Risky,Priority human intervention,11796425.82
CUST0578,4,157689.32,39422.33,116.5,394,64,12,15.75,2,7,47.75,82.49,80.795,91.49,4574474.0,0.75,0.1875,0.5,1.75,0,Valuable but Risky,Priority human intervention,11760686.75
CUST1449,7,255111.54,36444.50571428572,168.85714285714286,516,130,45,23.142857142857142,8,32,21.428571428571427,65.06,66.35714285714286,64.95,3247445.0,0.5714285714285714,0.34615384615384615,1.1428571428571428,4.571428571428571,3,Valuable but Risky,Priority human intervention,11753252.87
CUST0213,5,117896.12,23579.224,227.8,474,51,16,8.0,5,18,55.2,69.876,78.142,54.529999999999994,2726517.0,0.4,0.3137254901960784,1.0,3.6,3,Valuable but Risky,Priority human intervention,11741451.42
CUST0421,7,213825.09999999998,30546.442857142854,180.42857142857142,520,69,17,15.571428571428571,1,20,35.0,76.78999999999999,78.76571428571428,67.17,3358505.0,0.5714285714285714,0.2463768115942029,0.14285714285714285,2.857142857142857,0,Valuable but Risky,Priority human intervention,11738635.55
CUST1596,2,205919.68,102959.84,279.5,423,40,8,13.5,0,6,28.0,79.695,81.75,51.48,2574055.0,0.0,0.2,0.0,3.0,0,Valuable but Risky,Priority human intervention,11722246.47
CUST1446,3,172398.07,57466.02333333334,295.6666666666667,491,42,8,12.666666666666666,1,15,48.333333333333336,81.71333333333332,82.58999999999999,49.74,2486831.0,0.6666666666666666,0.19047619047619047,0.3333333333333333,5.0,2,High-Risk Customer,Frequent follow-up and payment assistance,11713763.48
CUST1464,9,277674.93,30852.77,157.44444444444446,550,167,38,9.0,3,37,41.55555555555556,76.51888888888888,82.19444444444444,73.99,3699244.0,0.6666666666666666,0.2275449101796407,0.3333333333333333,4.111111111111111,0,Valuable but Risky,Priority human intervention,11690521.7
CUST1525,3,207615.06,69205.02,128.33333333333334,244,51,12,16.0,5,14,41.666666666666664,75.58999999999999,74.86,82.83,4141685.0,0.6666666666666666,0.23529411764705882,1.6666666666666667,4.666666666666667,0,Valuable but Risky,Priority human intervention,11681987.99
CUST1805,1,15498.78,15498.78,271.0,271,15,3,16.0,1,3,87.0,80.0,78.4,52.41,2620725.0,0.0,0.2,1.0,3.0,3,Valuable but Risky,Priority human intervention,11667467.7
CUST0733,3,53874.82,17958.273333333334,119.33333333333333,354,24,3,15.0,2,8,26.333333333333332,89.67999999999999,84.50333333333333,94.5,4725112.0,0.3333333333333333,0.125,0.6666666666666666,2.6666666666666665,0,Valuable but Risky,Priority human intervention,11659213.86
CUST1452,6,272252.33,45375.388333333336,188.0,572,82,20,12.0,3,26,37.5,74.17,78.88666666666667,65.02,3251208.0,0.6666666666666666,0.24390243902439024,0.5,4.333333333333333,0,Valuable but Risky,Priority human intervention,11647254.42
CUST0146,7,262118.63,37445.51857142857,122.57142857142857,445,139,31,15.857142857142858,6,18,58.714285714285715,72.43428571428572,74.98571428571428,85.52,4276156.0,0.5714285714285714,0.22302158273381295,0.8571428571428571,2.5714285714285716,0,Valuable but Risky,Priority human intervention,11640109.74
CUST1069,2,43869.34,21934.67,113.0,226,45,9,14.5,3,5,40.0,80.13499999999999,78.37,90.96,4547968.0,0.5,0.2,1.5,2.5,1,Valuable but Risky,Priority human intervention,11624606.21
CUST0420,4,116072.19,29018.0475,118.0,472,38,12,4.75,3,16,46.25,66.8425,79.07,80.99,4049694.0,0.75,0.3157894736842105,0.75,4.0,0,Valuable but Risky,Priority human intervention,11616227.53
CUST1381,4,140620.44,35155.11,172.0,550,50,11,10.75,2,11,33.25,74.565,79.83250000000001,69.99,3499330.0,0.75,0.22,0.5,2.75,0,Valuable but Risky,Priority human intervention,11612176.67
CUST1197,3,95103.97,31701.323333333334,144.66666666666666,396,50,11,23.0,2,10,70.0,78.99,74.36,77.71,3885598.0,0.3333333333333333,0.22,0.6666666666666666,3.3333333333333335,0,Valuable but Risky,Priority human intervention,11598250.99
CUST1456,6,121715.0,20285.833333333332,219.66666666666666,547,120,30,20.5,9,15,66.5,75.10833333333333,72.255,57.98,2898883.0,0.3333333333333333,0.25,1.5,2.5,3,Valuable but Risky,Priority human intervention,11583453.32
CUST0317,7,284514.92,40644.98857142857,211.28571428571428,436,129,41,5.428571428571429,5,27,41.714285714285715,67.68285714285715,79.15428571428572,56.42,2820742.0,0.14285714285714285,0.3178294573643411,0.7142857142857143,3.857142857142857,0,Valuable but Risky,Priority human intervention,11571289.69
CUST0562,3,24767.03,8255.676666666666,102.66666666666667,308,48,9,17.0,1,7,23.333333333333332,81.64999999999999,79.96,96.09999999999998,4805185.0,0.6666666666666666,0.1875,0.3333333333333333,2.3333333333333335,1,Valuable but Risky,Priority human intervention,11564478.57
CUST1707,3,31393.8,10464.6,105.66666666666667,317,62,20,5.333333333333333,4,9,53.666666666666664,68.27333333333333,78.27333333333333,84.94,4247079.0,1.0,0.3225806451612903,1.3333333333333333,3.0,1,Valuable but Risky,Priority human intervention,11552511.56
CUST0568,5,173532.57,34706.514,270.6,571,64,18,13.4,4,12,36.8,72.22200000000001,76.47200000000001,48.63,2431486.0,0.4,0.28125,0.8,2.4,3,High-Risk Customer,Frequent follow-up and payment assistance,11545455.37
CUST1582,7,222849.5,31835.64285714286,157.28571428571428,393,99,21,11.142857142857142,9,26,49.142857142857146,81.69142857142857,81.58857142857143,74.0,3699886.0,0.42857142857142855,0.21212121212121213,1.2857142857142858,3.7142857142857144,0,Valuable but Risky,Priority human intervention,11538518.94
CUST0440,4,322194.87,80548.7175,121.0,334,58,13,8.75,3,14,40.0,78.685,82.59,85.2,4259738.0,0.5,0.22413793103448276,0.75,3.5,0,Valuable but Risky,Priority human intervention,11524060.17
CUST0212,5,194010.83000000002,38802.166000000005,216.4,552,79,17,11.2,3,17,35.0,74.674,79.418,59.94,2996862.0,0.4,0.21518987341772153,0.6,3.4,0,Valuable but Risky,Priority human intervention,11522517.11
CUST0825,7,194968.49000000002,27852.64142857143,100.85714285714286,370,85,15,10.714285714285714,5,21,40.142857142857146,85.16285714285713,84.72571428571429,97.43999999999998,4872139.0,0.5714285714285714,0.17647058823529413,0.7142857142857143,3.0,0,Valuable but Risky,Priority human intervention,11512987.28
CUST0376,11,306494.69,27863.153636363637,165.8181818181818,488,208,57,13.909090909090908,20,37,32.27272727272727,74.0909090909091,75.06272727272727,67.91,3395647.0,0.5454545454545454,0.27403846153846156,1.8181818181818181,3.3636363636363638,0,Valuable but Risky,Priority human intervention,11499785.99
CUST1546,10,201255.45,20125.545000000002,198.7,489,122,30,10.9,7,35,59.6,81.425,82.774,61.61,3080555.0,0.6,0.2459016393442623,0.7,3.5,0,Valuable but Risky,Priority human intervention,11464310.68
CUST0494,5,119740.70000000001,23948.140000000003,278.2,551,59,16,20.6,3,20,55.8,81.628,77.25399999999999,47.67,2383679.0,0.2,0.2711864406779661,0.6,4.0,3,High-Risk Customer,Frequent follow-up and payment assistance,11459839.8
CUST1417,6,231825.0,38637.5,224.66666666666666,515,103,18,8.166666666666666,5,19,46.0,82.40333333333334,84.635,59.97,2998632.0,0.5,0.17475728155339806,0.8333333333333334,3.1666666666666665,0,Valuable but Risky,Priority human intervention,11436918.31
CUST1907,6,483535.35000000003,80589.225,229.0,512,59,13,13.5,4,7,44.0,88.25833333333333,84.695,56.96,2847909.0,0.3333333333333333,0.22033898305084745,0.6666666666666666,1.1666666666666667,0,Valuable but Risky,Priority human intervention,11434113.29
CUST1481,4,208875.67,52218.9175,102.5,206,67,10,11.5,3,6,40.0,83.095,83.14750000000001,98.01,4900334.0,0.75,0.14925373134328357,0.75,1.5,1,Valuable but Risky,Priority human intervention,11404247.45
CUST0333,7,592619.4500000001,84659.92142857144,194.57142857142858,563,146,38,13.0,5,16,55.714285714285715,74.28,77.91285714285713,61.43,3071372.0,0.42857142857142855,0.2602739726027397,0.7142857142857143,2.2857142857142856,0,Valuable but Risky,Priority human intervention,11402183.05
