customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score,recovery_probability,recovery_probability_percent,expected_recovery,overdue_status,overdue_invoice,risk_level,urgency_score,recovery_value_score,priority_score,normalized_priority,priority_category,recommended_action,potential_loss
CUST1986,INV000758,13292.87,2025-06-05,2025-07-05,2025-07-05,Paid,0,12,3,0,0,0,11,0,1,SMB,2251340,0.0,455,0.25,75.0,0.0,False,Current,Small,87.5,0.0,45.03,7.5,66.12,8789.25,8789.25,0.9973996634481914,99.74,13258.304064260561,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,34.56593573943974
CUST1965,INV000759,18696.17,2025-01-02,2025-02-01,2025-02-01,Paid,0,25,6,4,0,6,67,0,1,Mid-Market,4522089,0.0,609,0.24,76.0,0.0,False,Current,Small,85.6,0.081,90.44,7.2,68.3,12769.48,12769.48,0.9970738142845922,99.71,18641.461534413163,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,54.70846558683479
CUST0837,INV000760,32934.05,2025-12-23,2026-01-22,,Overdue,224,28,10,17,2,2,58,0,0,Enterprise,2285883,224.0,254,0.3571428571428571,64.29,32934.05,True,Critical,Small,67.95,0.033,45.72,68.71,40.54,13351.46,43258.73,0.03143620146953381,3.14,1035.3214310077,180+ Days,True,Critical,100,0.4432451838049813,2070.6428620154,0.6332074054356877,Critical,Escalate to human recovery team,31898.7285689923
CUST0508,INV000761,56911.76,2026-07-23,2026-08-07,,Overdue,27,26,8,18,1,3,18,0,0,Mid-Market,4374848,27.0,42,0.3076923076923077,69.23,56911.76,True,Mild,Medium,71.82,0.136,87.5,24.48,60.31,34323.48,43590.82,0.27713120368790306,27.71,15772.024552797055,1-30 Days,True,Medium,20,6.7523705319968546,18926.429463356464,5.787746170283018,Low,Send payment reminder,41139.73544720295
CUST0731,INV000762,13852.43,2025-02-27,2025-03-14,,Overdue,538,2,0,18,0,4,49,1,0,SMB,1772907,538.0,553,0.0,100.0,13852.43,True,Critical,Small,89.2,0.074,35.46,50.0,63.98,8862.78,56544.54,0.0482355147394988,4.82,668.1790914428755,180+ Days,True,Critical,100,0.28606300935254186,1336.358182885751,0.4086614419322027,Critical,Escalate to human recovery team,13184.250908557126
CUST1625,INV000763,83709.24,2025-09-11,2025-09-26,,Overdue,342,17,4,9,0,1,27,0,0,SMB,1167374,342.0,357,0.2352941176470588,76.47,83709.24,True,Critical,Medium,82.84,0.034,23.35,57.06,50.12,41955.07,185441.41,0.041308421466074385,4.13,3457.896566524773,180+ Days,True,Critical,100,1.4804059428346628,6915.793133049546,2.1148656326209476,Critical,Escalate to human recovery team,80251.34343347524
CUST0072,INV000764,56309.08,2025-06-29,2025-07-29,,Overdue,401,22,5,38,1,6,26,1,0,SMB,1621951,401.0,431,0.2272727272727272,77.27,56309.08,True,Critical,Medium,63.83,0.182,32.44,60.82,52.12,29348.29,147034.93,0.022916993127368633,2.29,1290.4347993684505,180+ Days,True,Critical,100,0.5524651501492573,2580.869598736901,0.7892359287846534,Critical,Escalate to human recovery team,55018.64520063155
CUST1271,INV000765,36464.48,2026-05-08,2026-06-22,2026-06-25,Paid,0,28,7,0,2,2,58,0,1,Mid-Market,1388306,3.0,118,0.25,75.0,0.0,False,Current,Small,83.5,0.033,27.77,15.5,63.98,23329.97,23329.97,0.9960751135769008,99.61,36321.361057522634,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,143.11894247736927
CUST0641,INV000766,25684.66,2025-02-04,2025-03-06,,Overdue,546,20,6,2,1,3,83,0,0,SMB,3981586,546.0,576,0.3,70.0,25684.66,True,Critical,Small,81.8,0.034,79.63,63.0,45.13,11591.49,74881.03,0.04438943751082573,4.44,1140.1276100568052,180+ Days,True,Critical,100,0.48811514660610184,2280.2552201136104,0.6973073522944313,Critical,Escalate to human recovery team,24544.532389943193
CUST1748,INV000767,30306.6,2025-03-16,2025-04-15,,Overdue,506,14,2,15,1,0,9,0,0,SMB,2716981,506.0,536,0.1428571428571428,85.71,30306.6,True,Critical,Small,81.85,0.0,54.34,58.29,53.17,16114.02,97650.96,0.058266178405554966,5.83,1765.849762465792,180+ Days,True,Critical,100,0.7560013529076761,3531.699524931584,1.0800019327252517,Critical,Escalate to human recovery team,28540.75023753421
CUST0940,INV000768,72189.59,2025-10-16,2025-11-15,2025-11-24,Paid,0,23,5,5,2,6,8,1,1,Mid-Market,2015730,9.0,322,0.217391304347826,78.26,0.0,False,Current,Medium,82.13,0.4,40.31,14.52,73.14,52799.47,52799.47,0.9950252419527034,99.5,71830.46425621645,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,359.12574378354475
CUST1879,INV000769,74875.32,2026-01-06,2026-02-05,2026-02-17,Paid,0,3,0,9,0,3,84,0,1,SMB,1676528,12.0,240,0.0,100.0,0.0,False,Current,Medium,94.6,0.034,33.53,0.0,80.68,60409.41,60409.41,0.9952666744515979,99.53,74520.91073489923,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,354.40926510078134
CUST0608,INV000770,83696.02,2026-08-10,2026-09-09,2026-09-23,Paid,0,19,6,12,0,2,24,1,1,SMB,987635,14.0,24,0.3157894736842105,68.42,0.0,False,Current,Medium,77.01,0.074,19.75,9.47,63.95,53523.6,53523.6,0.9632342228118859,96.32,80618.87077714805,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,3077.149222851949
CUST1611,INV000771,22955.82,2025-11-25,2026-01-09,,Overdue,237,14,6,9,2,7,85,1,0,Enterprise,2548578,237.0,282,0.4285714285714285,57.14,22955.82,True,Critical,Small,69.17,0.075,50.97,70.86,37.41,8587.77,28940.78,0.03350148614811771,3.35,769.0540857486835,180+ Days,True,Critical,100,0.3292499405347592,1538.108171497367,0.47035705790679894,Critical,Escalate to human recovery team,22186.765914251315
CUST1959,INV000772,38367.54,2026-08-13,2026-09-27,2026-09-28,Paid,0,8,2,0,1,3,45,0,1,Mid-Market,320146,1.0,21,0.25,75.0,0.0,False,Current,Small,85.5,0.061,6.4,11.5,65.94,25299.56,25299.56,0.9579972447027063,95.8,36755.99760602087,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1611.542393979129
CUST0566,INV000773,84418.89,2025-10-31,2025-11-30,,Overdue,277,7,0,20,1,3,60,1,0,Mid-Market,3920426,277.0,307,0.0,100.0,84418.89,True,Critical,Medium,86.0,0.047,78.41,54.0,62.04,52373.48,197448.02,0.048656184738442854,4.87,4107.501107254286,180+ Days,True,Critical,100,1.7585167550255698,8215.002214508571,2.5121667928936713,Critical,Escalate to human recovery team,80311.38889274572
CUST1368,INV000774,11805.07,2026-08-02,2026-09-01,2026-09-25,Paid,0,5,0,20,2,2,10,0,1,Enterprise,4075942,24.0,32,0.0,100.0,0.0,False,Current,Small,84.0,0.154,81.52,8.0,80.28,9477.11,9477.11,0.9834581070926451,98.35,11609.791796296173,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,195.27820370382688
CUST1995,INV000775,16019.84,2025-08-09,2025-09-08,,Overdue,360,3,0,28,0,2,12,1,1,Mid-Market,1455802,360.0,390,0.0,100.0,16019.84,True,Critical,Small,83.2,0.133,29.12,50.0,65.16,10438.53,48017.24,0.17592187354957314,17.59,2818.2402667643937,180+ Days,True,Critical,100,1.2065542039758015,5636.480533528787,1.7236488628225737,Critical,Escalate to human recovery team,13201.599733235606
CUST1949,INV000776,22382.54,2025-06-13,2025-07-13,2025-07-13,Paid,0,1,0,0,1,4,59,0,1,SMB,2470872,0.0,447,0.0,100.0,0.0,False,Current,Small,98.0,0.062,49.42,4.0,79.84,17870.22,17870.22,0.9987921463474924,99.88,22355.5051673086,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,27.03483269139906
CUST0054,INV000777,54154.63,2026-04-25,2026-06-24,,Overdue,71,27,4,20,0,2,82,0,0,Enterprise,4128584,71.0,131,0.1481481481481481,85.19,54154.63,True,Severe,Medium,80.6,0.024,82.57,34.03,61.9,33521.72,57322.14,0.39323853121482183,39.32,21295.687159682126,61-90 Days,True,High,60,9.117178961667298,34073.0994554914,10.41963309904834,High,Send urgent payment reminder,32858.942840317875
CUST1754,INV000778,55004.6,2026-03-31,2026-05-15,2026-05-22,Paid,0,19,6,3,0,5,23,1,1,SMB,1792166,7.0,156,0.3157894736842105,68.42,0.0,False,Current,Medium,82.41,0.172,35.84,9.47,65.91,36253.53,36253.53,0.9988121644979592,99.88,54939.263583344444,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,65.33641665555479
CUST0528,INV000779,17485.65,2026-01-10,2026-02-09,,Overdue,206,15,4,11,0,0,61,1,0,SMB,1550134,206.0,236,0.2666666666666666,73.33,17485.65,True,Critical,Small,80.06,0.0,31.0,58.0,47.7,8340.66,25522.42,0.067059899746237,6.71,1172.585935997789,180+ Days,True,Critical,100,0.5020113108472981,2345.171871995578,0.7171590154961403,Critical,Escalate to human recovery team,16313.064064002212
CUST0611,INV000780,5000.0,2025-08-08,2025-10-07,2025-10-18,Paid,0,25,4,5,0,3,38,0,1,SMB,3866126,11.0,391,0.16,84.0,0.0,False,Current,Small,89.0,0.071,77.32,4.8,72.54,3627.0,3627.0,0.9989100719424461,99.89,4994.550359712231,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,5.449640287769398
CUST1556,INV000781,28174.82,2025-09-11,2025-10-11,2025-10-11,Paid,0,1,0,2,0,0,55,0,1,SMB,3622401,0.0,357,0.0,100.0,0.0,False,Current,Small,98.8,0.0,72.45,0.0,80.0,22539.86,22539.86,0.9940632809146795,99.41,28007.55400838053,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,167.26599161946797
CUST1582,INV000782,8792.76,2025-07-07,2025-08-06,,Overdue,393,5,1,18,0,5,53,1,0,SMB,3699886,393.0,423,0.2,80.0,8792.76,True,Critical,Small,79.2,0.085,74.0,56.0,53.1,4668.96,23017.97,0.02790560965324418,2.79,245.3673283346593,180+ Days,True,Critical,100,0.1050474599386752,490.7346566693186,0.15006779991239316,Critical,Escalate to human recovery team,8547.39267166534
CUST1987,INV000783,5000.0,2025-07-10,2025-07-25,,Overdue,405,20,3,29,1,1,11,0,0,Mid-Market,2764766,405.0,420,0.15,85.0,5000.0,True,Critical,Small,73.1,0.077,55.3,58.5,54.32,2716.0,13715.8,0.05005003075189813,5.01,250.25015375949064,180+ Days,True,Critical,100,0.1071379110663124,500.5003075189813,0.1530541586661606,Critical,Escalate to human recovery team,4749.749846240509
CUST0193,INV000784,6223.75,2026-01-24,2026-02-23,,Overdue,192,11,3,32,2,7,77,0,0,Enterprise,1752159,192.0,222,0.2727272727272727,72.73,6223.75,True,Critical,Small,63.16,0.082,35.04,66.18,46.21,2875.99,8397.89,0.08065419825324627,8.07,501.97156637864146,180+ Days,True,Critical,100,0.21490570226853586,1003.9431327572829,0.30700814609790844,Critical,Escalate to human recovery team,5721.778433621359
CUST1919,INV000785,30527.43,2025-08-03,2025-10-02,2025-10-22,Paid,0,14,3,22,2,6,58,0,1,SMB,3338210,20.0,396,0.2142857142857142,78.57,0.0,False,Current,Small,72.08,0.092,66.76,14.43,67.15,20499.17,20499.17,0.9980631261235228,99.81,30468.302218317014,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,59.1277816829861
CUST0058,INV000786,85908.44,2026-01-10,2026-03-11,,Overdue,176,22,8,1,0,1,39,0,0,SMB,838768,176.0,236,0.3636363636363636,63.64,85908.44,True,Critical,Medium,81.22,0.024,16.78,60.91,42.8,36768.81,101481.92,0.09331489232574532,9.33,8016.536828472752,91-180 Days,True,Critical,80,3.4320658624416898,14429.766291250953,4.412656108853602,Critical,Escalate to human recovery team,77891.90317152726
CUST1461,INV000787,22900.05,2025-03-27,2025-04-26,2025-05-05,Paid,0,18,4,11,0,2,16,1,1,SMB,4725519,9.0,525,0.2222222222222222,77.78,0.0,False,Current,Small,82.29,0.105,94.51,6.67,69.77,15977.36,15977.36,0.9991537177859411,99.92,22880.67009498394,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,19.379905016059638
CUST1135,INV000788,27211.11,2026-04-19,2026-05-19,,Overdue,107,20,5,11,1,3,30,1,0,Mid-Market,4507335,107.0,137,0.25,75.0,27211.11,True,Critical,Small,78.9,0.088,90.15,56.08,50.88,13845.01,28659.17,0.228280942009766,22.83,6211.777823931364,91-180 Days,True,Critical,80,2.659406558062147,11181.200083076455,3.419237003222761,Critical,Escalate to human recovery team,20999.332176068638
CUST0129,INV000789,71890.18,2026-06-15,2026-07-30,,Overdue,35,9,3,17,0,6,13,1,0,SMB,4772727,35.0,80,0.3333333333333333,66.67,71890.18,True,Moderate,Medium,73.14,0.3,95.45,24.58,62.4,44859.47,60560.28,0.4447446799452214,44.47,31972.77509530435,31-60 Days,True,Medium,40,13.688288631367184,44761.88513342609,13.688288631367184,Medium,Send personalized payment reminder,39917.40490469564
CUST1873,INV000790,5000.0,2025-02-16,2025-04-02,2025-04-20,Paid,0,15,3,19,1,2,54,0,1,Mid-Market,525278,18.0,564,0.2,80.0,0.0,False,Current,Small,76.6,0.035,10.51,10.0,68.2,3410.0,3410.0,0.9994862011662832,99.95,4997.431005831416,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,2.5689941685841404
CUST0706,INV000791,37055.66,2025-03-06,2025-04-05,2025-04-14,Paid,0,11,3,7,2,4,18,0,1,Enterprise,1617343,9.0,546,0.2727272727272727,72.73,0.0,False,Current,Small,78.17,0.174,32.35,16.18,65.55,24289.99,24289.99,0.995916028553628,99.59,36904.32574263353,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,151.3342573664704
CUST1949,INV000792,21772.66,2026-04-20,2026-05-20,2026-06-24,Paid,0,5,0,25,0,6,50,0,1,SMB,2470872,35.0,136,0.0,100.0,0.0,False,Current,Small,85.0,0.105,49.42,0.0,82.1,17875.35,17875.35,0.968600940518851,96.86,21089.018953597166,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,683.641046402834
CUST0852,INV000793,38795.42,2025-05-26,2025-07-10,,Overdue,420,15,3,36,2,6,29,0,0,Mid-Market,402414,420.0,465,0.2,80.0,38795.42,True,Critical,Small,64.4,0.167,8.05,64.0,51.94,20150.34,104781.77,0.03892343354165188,3.89,1510.0509520904723,180+ Days,True,Critical,100,0.6464879328951613,3020.1019041809445,0.9235541898502305,Critical,Escalate to human recovery team,37285.369047909524
CUST1350,INV000794,13582.21,2026-01-17,2026-03-18,,Overdue,169,24,5,16,2,0,83,1,0,SMB,3955513,169.0,229,0.2083333333333333,79.17,13582.21,True,Critical,Small,75.98,0.0,79.11,64.25,48.14,6538.48,17588.51,0.14038978306687677,14.04,1906.8035154687643,91-180 Days,True,Critical,80,0.8163469328277152,3432.246327843776,1.049588913635634,Critical,Escalate to human recovery team,11675.406484531235
CUST0008,INV000795,9721.18,2025-03-07,2025-04-21,2025-04-21,Paid,0,2,0,6,0,2,4,1,1,Enterprise,536799,0.0,545,0.0,100.0,0.0,False,Current,Small,96.4,0.286,10.74,0.0,85.72,8333.0,8333.0,0.9977960110291917,99.78,9699.754626496759,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,21.425373503241644
CUST0029,INV000796,25349.36,2026-06-01,2026-06-16,2026-07-02,Paid,0,12,1,23,1,4,63,1,1,Mid-Market,4495655,16.0,94,0.0833333333333333,91.67,0.0,False,Current,Small,80.04,0.059,89.91,6.5,75.16,19052.58,19052.58,0.9974024868440027,99.74,25283.51470390389,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,65.84529609611127
CUST1136,INV000797,114598.65,2025-04-03,2025-05-03,,Overdue,488,27,6,23,2,0,37,0,1,SMB,2441098,488.0,518,0.2222222222222222,77.78,114598.65,True,Critical,Medium,71.09,0.0,48.82,64.67,47.37,54285.38,319198.03,0.11871662245562557,11.87,13604.764665974375,180+ Days,True,Critical,100,5.824516168977553,27209.52933194875,8.320737384253647,Critical,Escalate to human recovery team,100993.88533402562
CUST0947,INV000798,52099.47,2026-03-02,2026-05-01,,Overdue,125,25,9,19,2,2,36,0,1,SMB,1144316,125.0,185,0.36,64.0,52099.47,True,Critical,Medium,66.6,0.051,22.89,68.8,40.74,21225.32,47756.97,0.4209542760993065,42.1,21931.494679007537,91-180 Days,True,High,80,9.389382948108187,39476.69042221357,12.072063790424814,High,Priority human follow-up,30167.975320992464
CUST1697,INV000799,13257.35,2026-04-13,2026-05-28,2026-06-13,Paid,0,28,11,12,0,2,20,0,1,SMB,3623258,16.0,143,0.3928571428571428,60.71,0.0,False,Current,Small,73.16,0.087,72.47,11.79,59.93,7945.13,7945.13,0.9916055715682869,99.16,13146.062124230828,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,111.28787576917239
CUST0131,INV000800,5761.93,2025-04-04,2025-05-04,,Overdue,487,23,4,26,1,2,78,1,0,SMB,2010155,487.0,517,0.1739130434782608,82.61,5761.93,True,Critical,Small,73.7,0.025,40.2,59.22,51.95,2993.32,17570.79,0.03769818854087528,3.77,217.21432349932553,180+ Days,True,Critical,100,0.092994503794655,434.42864699865106,0.13284929113522145,Critical,Escalate to human recovery team,5544.715676500675
CUST0188,INV000801,5000.0,2025-05-13,2025-06-12,,Overdue,448,7,1,2,0,4,19,0,0,Mid-Market,3539429,448.0,478,0.1428571428571428,85.71,5000.0,True,Critical,Small,91.66,0.167,70.79,54.29,57.91,2895.5,15867.34,0.030859206532287516,3.09,154.29603266143758,180+ Days,True,Critical,100,0.0660577201525056,308.59206532287516,0.0943681716464366,Critical,Escalate to human recovery team,4845.7039673385625
CUST1699,INV000802,82133.35,2026-03-10,2026-05-09,,Overdue,117,2,0,11,1,5,39,0,1,Enterprise,3152641,117.0,177,0.0,100.0,82133.35,True,Critical,Medium,91.4,0.111,63.05,52.75,63.76,52368.22,113639.04,0.41274703059367857,41.27,33900.29632521131,91-180 Days,True,High,80,14.513505299592182,61020.53338538036,18.660221099475667,High,Priority human follow-up,48233.053674788694
CUST0709,INV000803,8475.35,2025-12-07,2026-02-05,,Overdue,210,8,1,31,1,0,7,0,0,SMB,805612,210.0,270,0.125,87.5,8475.35,True,Critical,Small,73.15,0.0,16.11,57.75,54.16,4590.25,14229.78,0.09158446917565204,9.16,776.2104308278625,180+ Days,True,Critical,100,0.3323137383032505,1552.420861655725,0.47473391186178643,Critical,Escalate to human recovery team,7699.139569172138
CUST1499,INV000804,15906.56,2025-11-10,2025-12-25,2026-01-08,Paid,0,9,2,12,1,5,27,1,1,SMB,158944,14.0,297,0.2222222222222222,77.78,0.0,False,Current,Small,79.69,0.152,3.18,10.67,69.31,11024.84,11024.84,0.998558479690703,99.86,15883.630370708948,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,22.929629291051242
CUST1388,INV000805,82554.27,2026-08-14,2026-09-13,2026-09-22,Paid,0,26,7,12,3,7,30,0,1,SMB,3981814,9.0,20,0.2692307692307692,73.08,0.0,False,Current,Medium,73.34,0.184,79.64,20.08,64.54,53280.53,53280.53,0.9172581502010186,91.73,75723.57699139546,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,6830.693008604547
CUST1228,INV000806,5000.0,2025-07-31,2025-09-14,,Overdue,354,27,5,14,1,5,77,0,0,SMB,4845464,354.0,399,0.1851851851851851,81.48,5000.0,True,Critical,Small,80.34,0.06,96.91,59.56,52.02,2601.0,11808.54,0.04161218753107631,4.16,208.06093765538154,180+ Days,True,Critical,100,0.08907572642820184,416.1218753107631,0.12725103775457408,Critical,Escalate to human recovery team,4791.939062344619
CUST0212,INV000807,97955.1,2026-06-04,2026-07-04,2026-07-05,Paid,0,28,4,3,0,3,36,1,1,Mid-Market,2996862,1.0,91,0.1428571428571428,85.71,0.0,False,Current,Medium,91.06,0.075,59.94,4.29,73.57,72065.57,72065.57,0.9980357142857144,99.8,97762.68819642859,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,192.41180357142002
CUST1645,INV000808,17091.89,2025-06-08,2025-08-07,,Overdue,392,5,2,1,1,6,24,0,0,SMB,915256,392.0,452,0.4,60.0,17091.89,True,Critical,Small,77.4,0.194,18.31,66.0,42.78,7311.91,35974.6,0.023252086753806793,2.33,397.42210906652275,180+ Days,True,Critical,100,0.1701456480137752,794.8442181330455,0.24306521144825036,Critical,Escalate to human recovery team,16694.467890933476
CUST0276,INV000809,6984.28,2025-09-25,2025-10-25,2025-10-31,Paid,0,15,4,7,1,4,64,1,1,Mid-Market,2417555,6.0,343,0.2666666666666666,73.33,0.0,False,Current,Small,80.46,0.058,48.35,12.0,64.96,4536.99,4536.99,0.9998657114349467,99.99,6983.342091060869,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.937908939130466
CUST1097,INV000810,17199.73,2026-04-19,2026-06-03,,Overdue,92,19,5,10,2,4,25,0,0,SMB,1083668,92.0,137,0.2631578947368421,73.68,17199.73,True,Critical,Small,76.84,0.133,21.67,54.23,51.84,8916.34,17119.37,0.28262420709951647,28.26,4861.060053575767,91-180 Days,True,Critical,80,2.081132865990309,8749.90809643638,2.6757422562732547,Critical,Escalate to human recovery team,12338.669946424234
CUST1703,INV000811,10693.63,2026-02-14,2026-03-16,,Overdue,171,19,4,24,2,7,86,0,0,SMB,1517130,171.0,201,0.2105263157894736,78.95,10693.63,True,Critical,Small,71.08,0.074,30.34,64.32,49.5,5293.35,14344.98,0.1173255315914272,11.73,1254.6358243920336,91-180 Days,True,Critical,80,0.5371387763601941,2258.3444839056606,0.6906069981773926,Critical,Escalate to human recovery team,9438.994175607966
CUST1796,INV000812,34228.7,2026-04-19,2026-06-03,,Overdue,92,13,4,15,3,4,11,1,1,SMB,4803292,92.0,137,0.3076923076923077,69.23,34228.7,True,Critical,Small,69.62,0.25,96.07,59.56,50.31,17220.46,33063.28,0.5195050338369646,51.95,17781.981951695307,91-180 Days,True,High,80,7.612880041442343,32007.567513051552,9.787988624711586,High,Contact customer and offer payment assistance,16446.71804830469
CUST0243,INV000813,11520.32,2025-12-22,2026-01-21,,Overdue,225,13,5,27,0,0,65,0,0,Enterprise,3230246,225.0,255,0.3846153846153846,61.54,11520.32,True,Critical,Small,64.57,0.0,64.61,61.54,41.15,4740.61,15406.98,0.024376077510554865,2.44,280.8202132663954,180+ Days,True,Critical,100,0.12022566453035369,561.6404265327908,0.17175094932907672,Critical,Escalate to human recovery team,11239.499786733604
CUST1811,INV000814,5000.0,2025-07-12,2025-07-27,2025-08-15,Paid,0,6,2,17,1,7,38,0,1,Mid-Market,3687967,19.0,418,0.3333333333333333,66.67,0.0,False,Current,Small,71.14,0.152,73.76,14.0,63.14,3157.0,3157.0,0.9943713886057624,99.44,4971.856943028812,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,28.143056971188344
CUST1126,INV000815,17666.71,2025-09-28,2025-11-12,,Overdue,295,1,0,21,0,5,89,1,0,Mid-Market,634010,295.0,340,0.0,100.0,17666.71,True,Critical,Small,87.4,0.053,12.68,50.0,63.56,11228.96,44354.39,0.05299694319788698,5.3,936.2816263635419,180+ Days,True,Critical,100,0.40084393999919854,1872.5632527270839,0.5726341999988552,Critical,Escalate to human recovery team,16730.428373636456
